customer_id,first_name,last_name,email,segment,region,acquisition_date
CUST_032837,Michael,Mathis,michael.mathis@gibson.com,Standard,South,2023-12-01
CUST_032838,Natalie,Moore,natalie.moore@mcguire.info,Standard,South,2023-08-04
CUST_032839,Margaret,Smith,margaret.smith@hudson-brown.biz,Premium,West,2023-11-27
CUST_032840,Matthew,Beard,matthew.beard@phillips.com,Premium,West,2023-06-30
CUST_032841,David,Davis,david.davis@burns-andersen.org,Standard,Central,2022-07-07
CUST_032842,Audrey,Martinez,audrey.martinez@daniels.org,Standard,North,2023-04-17
CUST_032843,Corey,Brown,corey.brown@scott.org,Standard,North,2022-01-28
CUST_032844,James,Lara,james.lara@garcia.org,Standard,North,2021-01-10
CUST_032845,William,Mason,william.mason@gonzales.com,Budget,Central,2022-05-29
CUST_032846,John,Evans,john.evans@sanders-miller.info,Premium,South,2023-09-03
CUST_032847,Tanya,Walters,tanya.walters@hanson.com,Standard,West,2024-09-08
CUST_032848,Angela,Henderson,angela.henderson@gonzalez.info,Standard,East,2023-11-15
CUST_032849,Cassidy,Hurst,cassidy.hurst@delgado.net,Standard,West,2021-11-16
CUST_032850,Casey,Freeman,casey.freeman@harrison.com,Standard,North,2022-07-28
CUST_032851,Kevin,Browning,kevin.browning@burton.com,Standard,North,2022-11-22
CUST_032852,Eric,Johnson,eric.johnson@rogers.com,Budget,South,2024-04-25
CUST_032853,Crystal,Wilson,crystal.wilson@fernandez-cook.com,Budget,North,2021-06-01
CUST_032854,Jennifer,Nelson,jennifer.nelson@stewart-cooper.com,Premium,West,2023-06-10
CUST_032855,Matthew,Saunders,matthew.saunders@thomas.com,Budget,North,2021-02-15
CUST_032856,Robin,Wilkins,robin.wilkins@edwards.info,Standard,South,2024-11-16
CUST_032857,Meredith,Mosley,meredith.mosley@wade.com,Budget,North,2023-05-30
CUST_032858,Elizabeth,Kelly,elizabeth.kelly@mann.com,Budget,East,2023-04-16
CUST_032859,Hannah,Price,hannah.price@martin-perez.org,Budget,West,2023-09-28
CUST_032860,Peggy,Harris,peggy.harris@green.info,Budget,South,2023-08-24
CUST_032861,Amber,Jones,amber.jones@barrett-grant.info,Standard,Central,2021-04-07
CUST_032862,John,Kaiser,john.kaiser@holmes.com,Standard,South,2023-10-03
CUST_032863,Andrew,Rodriguez,andrew.rodriguez@boyd-reyes.com,Standard,West,2023-03-05
CUST_032864,Paul,Lang,paul.lang@vaughn.org,Standard,East,2021-02-07
CUST_032865,John,Burgess,john.burgess@dixon.com,Standard,West,2022-06-24
CUST_032866,Anne,Mullins,anne.mullins@hart.biz,Budget,Central,2023-08-15
CUST_032867,Eric,Evans,eric.evans@ferguson.info,Standard,North,2021-02-08
CUST_032868,Stephen,Nguyen,stephen.nguyen@martin.org,Standard,North,2024-06-10
CUST_032869,Jennifer,Valdez,jennifer.valdez@brown.info,Standard,South,2021-12-14
CUST_032870,Christina,Brown,christina.brown@walsh.com,Standard,West,2022-04-27
CUST_032871,Rachel,Lester,rachel.lester@robinson-mcdowell.org,Standard,North,2021-02-18
CUST_032872,Mark,Malone,mark.malone@franco.biz,Standard,East,2024-07-27
CUST_032873,Lance,Fowler,lance.fowler@palmer-simmons.com,Budget,West,2022-10-11
CUST_032874,Kyle,Dawson,kyle.dawson@moyer-williams.com,Budget,Central,2024-06-01
CUST_032875,Cindy,Martinez,cindy.martinez@contreras.com,Budget,West,2021-01-10
CUST_032876,Brenda,Gould,brenda.gould@stephens.com,Budget,West,2021-12-31
CUST_032877,Michael,Luna,michael.luna@white-johnson.com,Standard,South,2024-09-12
CUST_032878,Linda,Richard,linda.richard@fisher.info,Standard,South,2023-04-16
CUST_032879,Amy,Rios,amy.rios@simmons.com,Standard,East,2021-06-29
CUST_032880,Eric,Herrera,eric.herrera@olson.info,Standard,West,2021-08-09
CUST_032881,Jennifer,Weaver,jennifer.weaver@brown.com,Budget,West,2021-11-16
CUST_032882,Clarence,Powell,clarence.powell@lee-miller.com,Budget,East,2022-09-24
CUST_032883,Mark,Anderson,mark.anderson@hughes.net,Standard,North,2023-05-09
CUST_032884,John,Santos,john.santos@rose.org,Standard,West,2024-11-06
CUST_032885,Daniel,Griffith,daniel.griffith@robinson.com,Standard,West,2023-04-27
CUST_032886,Diana,Wallace,diana.wallace@henderson.info,Premium,Central,2021-02-28
CUST_032887,Joseph,Silva,joseph.silva@nichols.org,Standard,Central,2023-02-14
CUST_032888,Lisa,Berry,lisa.berry@chandler-archer.com,Standard,Central,2023-02-18
CUST_032889,Erika,Davis,erika.davis@dixon.net,Budget,South,2022-10-08
CUST_032890,Timothy,Russell,timothy.russell@mitchell.com,Standard,West,2023-05-27
CUST_032891,Jason,Torres,jason.torres@mitchell-cantu.com,Standard,Central,2023-12-19
CUST_032892,Nathan,Valentine,nathan.valentine@smith.com,Standard,East,2024-08-31
CUST_032893,Monica,Guerrero,monica.guerrero@cole.com,Standard,West,2022-01-21
CUST_032894,Heather,Holland,heather.holland@meyers-david.com,Budget,Central,2022-05-09
CUST_032895,Monica,Young,monica.young@park.com,Standard,North,2021-10-16
CUST_032896,Matthew,Carroll,matthew.carroll@jones.com,Standard,East,2023-10-16
CUST_032897,Nicholas,Black,nicholas.black@francis-quinn.info,Budget,East,2024-02-12
CUST_032898,Catherine,Williams,catherine.williams@robinson-castro.com,Standard,Central,2021-07-15
CUST_032899,Misty,Martinez,misty.martinez@brown.com,Standard,North,2022-02-06
CUST_032900,Justin,Riddle,justin.riddle@powers-russell.com,Standard,East,2021-04-23
CUST_032901,Laura,Delgado,laura.delgado@holden.com,Budget,Central,2023-09-17
CUST_032902,Patrick,Murphy,patrick.murphy@dixon-scott.com,Standard,North,2024-01-11
CUST_032903,James,Martinez,james.martinez@rivera.com,Premium,Central,2024-09-08
CUST_032904,Timothy,Cochran,timothy.cochran@torres.org,Standard,North,2024-07-23
CUST_032905,Anthony,Richards,anthony.richards@curry-nash.com,Standard,West,2023-07-11
CUST_032906,Lisa,Garcia,lisa.garcia@guerrero-glass.com,Standard,West,2024-04-09
CUST_032907,Susan,Short,susan.short@rivera.com,Standard,North,2023-02-27
CUST_032908,Rachel,Cook,rachel.cook@calderon.com,Budget,Central,2022-03-29
CUST_032909,Eric,Cooley,eric.cooley@ortiz.com,Standard,West,2021-07-29
CUST_032910,Mary,Leon,mary.leon@barnett.com,Standard,South,2021-05-02
CUST_032911,Barbara,Barnes,barbara.barnes@williams.info,Standard,Central,2024-09-22
CUST_032912,Jared,Miller,jared.miller@carter.com,Budget,South,2022-06-20
CUST_032913,Thomas,Lewis,thomas.lewis@perez.info,Budget,West,2021-12-10
CUST_032914,Raymond,Reynolds,raymond.reynolds@davis-taylor.com,Standard,South,2022-03-12
CUST_032915,Kyle,Monroe,kyle.monroe@ruiz-thompson.com,Standard,West,2024-05-16
CUST_032916,Marie,Harris,marie.harris@miller.com,Standard,East,2024-06-25
CUST_032917,Michelle,Nicholson,michelle.nicholson@turner-cross.com,Standard,Central,2022-11-01
CUST_032918,Donna,Le,donna.le@sosa.com,Standard,West,2022-04-07
CUST_032919,Brittany,Weiss,brittany.weiss@roth.info,Premium,Central,2021-02-20
CUST_032920,Marissa,Stewart,marissa.stewart@browning.com,Standard,West,2022-01-06
CUST_032921,Lori,Green,lori.green@garcia-johnson.net,Budget,North,2022-01-22
CUST_032922,Paul,Miller,paul.miller@williams.com,Standard,Central,2024-06-10
CUST_032923,Matthew,Moore,matthew.moore@peters.org,Standard,South,2021-04-21
CUST_032924,Kathleen,Wilkinson,kathleen.wilkinson@white-anderson.com,Premium,Central,2024-01-30
CUST_032925,Brenda,Wood,brenda.wood@moore-hernandez.com,Standard,West,2022-08-08
CUST_032926,Mariah,Carter,mariah.carter@gutierrez.com,Premium,East,2023-09-16
CUST_032927,James,Jones,james.jones@brooks-costa.net,Standard,East,2022-10-26
CUST_032928,Shannon,Chambers,shannon.chambers@spencer.com,Standard,East,2023-11-10
CUST_032929,Nicole,Delacruz,nicole.delacruz@allen.info,Standard,East,2023-02-12
CUST_032930,Melissa,Crosby,melissa.crosby@mckay-ortega.net,Standard,South,2021-08-05
CUST_032931,Stacey,Foster,stacey.foster@gordon.com,Standard,North,2021-09-25
CUST_032932,Michael,Rivera,michael.rivera@carter.net,Standard,Central,2022-09-12
CUST_032933,Sean,Lee,sean.lee@hayes.net,Premium,South,2021-05-21
CUST_032934,Ronald,Williams,ronald.williams@dalton.com,Premium,West,2021-03-15
CUST_032935,Jack,Owens,jack.owens@moss.com,Premium,North,2023-02-05
CUST_032936,Kristina,Sweeney,kristina.sweeney@moreno.biz,Premium,East,2021-01-08
CUST_032937,Robert,Larson,robert.larson@gonzalez.com,Premium,South,2022-02-07
CUST_032938,Cameron,Payne,cameron.payne@bennett-parker.com,Standard,North,2024-04-16
CUST_032939,Brenda,English,brenda.english@nelson-richardson.org,Budget,North,2021-07-28
CUST_032940,Erik,Olson,erik.olson@adams-gibson.net,Standard,West,2021-08-07
CUST_032941,Amber,Collier,amber.collier@king-yu.com,Standard,West,2021-08-14
CUST_032942,James,Vang,james.vang@peterson.com,Standard,West,2022-09-09
CUST_032943,Julia,Cole,julia.cole@sharp-love.com,Standard,West,2021-01-07
CUST_032944,Jessica,Green,jessica.green@evans.info,Standard,South,2022-10-03
CUST_032945,Natalie,Rodriguez,natalie.rodriguez@jackson.biz,Budget,West,2024-06-23
CUST_032946,Cole,Wilkerson,cole.wilkerson@black.com,Standard,West,2023-10-24
CUST_032947,Allison,Burnett,allison.burnett@adkins-campbell.com,Standard,North,2021-07-29
CUST_032948,Dean,Boyd,dean.boyd@cook.biz,Premium,East,2023-10-02
CUST_032949,Sarah,Rodriguez,sarah.rodriguez@smith-lewis.net,Budget,Central,2024-02-07
CUST_032950,Debra,Irwin,debra.irwin@dougherty.com,Budget,East,2021-11-22
CUST_032951,Brian,Gonzalez,brian.gonzalez@garcia-hernandez.com,Standard,North,2021-04-27
CUST_032952,Kristen,Weber,kristen.weber@hill-thomas.com,Standard,Central,2021-05-10
CUST_032953,James,Cervantes,james.cervantes@hopkins.com,Budget,South,2024-09-19
CUST_032954,Paul,Norton,paul.norton@diaz.net,Standard,West,2024-01-04
CUST_032955,Jasmine,Arnold,jasmine.arnold@contreras-hill.biz,Budget,South,2021-05-14
CUST_032956,John,Hawkins,john.hawkins@davis-garcia.com,Premium,North,2023-11-07
CUST_032957,John,Tran,john.tran@jenkins.com,Standard,West,2024-08-05
CUST_032958,Laurie,Curry,laurie.curry@brown.info,Budget,West,2023-09-26
CUST_032959,Caroline,Wright,caroline.wright@white.com,Budget,West,2024-11-03
CUST_032960,Scott,Barr,scott.barr@ortiz.net,Standard,North,2022-10-08
CUST_032961,Susan,Barnett,susan.barnett@hill.org,Standard,North,2022-07-15
CUST_032962,Richard,Zamora,richard.zamora@marquez-hoover.com,Standard,Central,2022-02-19
CUST_032963,Jessica,Johnston,jessica.johnston@marshall.com,Premium,West,2024-11-13
CUST_032964,Joseph,Carpenter,joseph.carpenter@mitchell-hall.biz,Standard,Central,2021-05-12
CUST_032965,Angela,Kirk,angela.kirk@buckley-clark.com,Standard,West,2023-01-25
CUST_032966,Donna,Chen,donna.chen@wade.net,Budget,Central,2022-11-24
CUST_032967,Darrell,Wood,darrell.wood@king.org,Budget,North,2023-11-22
CUST_032968,William,Cooke,william.cooke@cordova-manning.com,Standard,North,2021-09-19
CUST_032969,Mark,Atkins,mark.atkins@mills.com,Budget,Central,2024-02-23
CUST_032970,Erin,Rivera,erin.rivera@mason.com,Standard,West,2024-11-28
CUST_032971,Felicia,Gutierrez,felicia.gutierrez@lewis.biz,Premium,East,2023-02-11
CUST_032972,Jonathan,Jackson,jonathan.jackson@myers-williams.org,Budget,West,2021-02-12
CUST_032973,Dennis,Moore,dennis.moore@johnson.biz,Budget,East,2024-10-30
CUST_032974,William,Garcia,william.garcia@patrick.biz,Premium,North,2022-03-04
CUST_032975,Jeffrey,Stephenson,jeffrey.stephenson@grant-wallace.net,Premium,West,2023-09-04
CUST_032976,Nicholas,Brown,nicholas.brown@collins.info,Standard,East,2022-04-21
CUST_032977,Amanda,Smith,amanda.smith@atkinson-hernandez.com,Budget,North,2021-02-17
CUST_032978,Carmen,Rodgers,carmen.rodgers@moody.com,Budget,West,2024-06-11
CUST_032979,Lauren,Dudley,lauren.dudley@nelson-glover.com,Standard,South,2024-01-28
CUST_032980,Jesse,Lloyd,jesse.lloyd@collins.com,Standard,West,2023-03-16
CUST_032981,Annette,Briggs,annette.briggs@garcia.com,Premium,East,2024-03-13
CUST_032982,Don,Allen,don.allen@taylor.com,Budget,North,2023-07-07
CUST_032983,Becky,Carter,becky.carter@hudson.org,Standard,North,2021-05-04
CUST_032984,Danielle,Miller,danielle.miller@alexander.com,Standard,South,2021-10-09
CUST_032985,Eric,Lindsey,eric.lindsey@johnson.com,Budget,South,2022-05-19
CUST_032986,Susan,Bennett,susan.bennett@goodwin-lopez.com,Standard,East,2023-08-01
CUST_032987,Jessica,Foley,jessica.foley@hall.org,Standard,West,2024-07-12
CUST_032988,Rhonda,Sanchez,rhonda.sanchez@brown-lang.com,Standard,West,2024-02-03
CUST_032989,Joshua,Mccarthy,joshua.mccarthy@young.net,Standard,West,2022-07-10
CUST_032990,Donna,Lyons,donna.lyons@wells.com,Standard,Central,2024-09-08
CUST_032991,Rachel,Holmes,rachel.holmes@jackson.biz,Budget,North,2022-02-12
CUST_032992,Michael,Roberts,michael.roberts@graham.org,Standard,North,2022-04-03
CUST_032993,Natasha,Martin,natasha.martin@hamilton.com,Budget,South,2023-09-12
CUST_032994,Rebecca,Hopkins,rebecca.hopkins@hawkins.com,Budget,North,2023-01-30
CUST_032995,John,Crawford,john.crawford@gilbert.com,Standard,East,2022-06-08
CUST_032996,Matthew,Flores,matthew.flores@miller.com,Standard,West,2022-05-17
CUST_032997,Maria,Rivers,maria.rivers@sexton-perez.com,Premium,West,2021-07-30
CUST_032998,Steven,Evans,steven.evans@saunders.com,Standard,North,2024-05-14
CUST_032999,Erin,Hill,erin.hill@wagner.com,Budget,East,2021-11-13
CUST_033000,Benjamin,Reynolds,benjamin.reynolds@vasquez.com,Standard,South,2021-03-14
CUST_033001,Charlotte,Jones,charlotte.jones@floyd-cobb.com,Standard,West,2024-02-27
CUST_033002,Hunter,Stein,hunter.stein@dunn-garza.com,Standard,West,2024-01-08
CUST_033003,Tammy,Walton,tammy.walton@brown-nelson.info,Standard,North,2023-01-29
CUST_033004,Sarah,Carlson,sarah.carlson@rodriguez.biz,Standard,West,2023-11-22
CUST_033005,Eileen,Dickerson,eileen.dickerson@rivera.net,Budget,South,2021-11-28
CUST_033006,Joseph,Hicks,joseph.hicks@cole-davis.biz,Premium,West,2022-09-22
CUST_033007,Anthony,Lutz,anthony.lutz@green-crawford.biz,Standard,West,2022-05-11
CUST_033008,Adam,Hudson,adam.hudson@garcia-nelson.com,Standard,East,2024-07-06
CUST_033009,Amanda,Frank,amanda.frank@mills-ford.info,Premium,North,2021-07-27
CUST_033010,Brianna,Hall,brianna.hall@cole.info,Budget,East,2023-11-28
CUST_033011,Andrew,Camacho,andrew.camacho@romero.com,Standard,South,2022-01-17
CUST_033012,Robin,Hammond,robin.hammond@davis-allen.org,Budget,West,2024-10-27
CUST_033013,Kelly,Morales,kelly.morales@hess.com,Premium,West,2023-11-21
CUST_033014,Scott,Potter,scott.potter@johnston.com,Budget,South,2022-11-27
CUST_033015,Kenneth,Carroll,kenneth.carroll@olsen-vaughn.com,Budget,Central,2021-10-10
CUST_033016,Cynthia,Rubio,cynthia.rubio@jones.info,Standard,Central,2023-01-06
CUST_033017,Michelle,Mcintosh,michelle.mcintosh@stephenson.com,Budget,North,2023-08-01
CUST_033018,Judy,Dunn,judy.dunn@schwartz.com,Standard,West,2021-05-19
CUST_033019,Joel,Summers,joel.summers@gibson.info,Standard,Central,2024-06-11
CUST_033020,Justin,Mendoza,justin.mendoza@sullivan.com,Standard,East,2023-03-19
CUST_033021,Mary,Williams,mary.williams@moore-jennings.net,Premium,East,2024-07-07
CUST_033022,Richard,Vazquez,richard.vazquez@morrison-price.biz,Budget,Central,2022-05-11
CUST_033023,Ashley,Crawford,ashley.crawford@taylor.com,Standard,South,2024-02-28
CUST_033024,Chase,Hudson,chase.hudson@henson.com,Standard,Central,2023-11-01
CUST_033025,David,Scott,david.scott@davis-fuentes.com,Budget,Central,2021-02-24
CUST_033026,Heidi,Shelton,heidi.shelton@moreno-smith.com,Premium,North,2022-06-28
CUST_033027,Tom,Williams,tom.williams@white.com,Standard,North,2024-07-20
CUST_033028,William,Henry,william.henry@perry.org,Standard,Central,2021-11-22
CUST_033029,Michelle,Orr,michelle.orr@gamble.com,Premium,North,2023-07-28
CUST_033030,Kenneth,Parker,kenneth.parker@robinson-fowler.biz,Standard,South,2024-01-22
CUST_033031,Jessica,Harris,jessica.harris@doyle-howard.org,Standard,West,2022-06-19
CUST_033032,Kathy,Turner,kathy.turner@perez.net,Standard,Central,2023-01-04
CUST_033033,Jay,Castillo,jay.castillo@rojas.com,Premium,North,2024-06-08
CUST_033034,Sarah,Miller,sarah.miller@rose.com,Standard,South,2024-04-08
CUST_033035,Wendy,Villegas,wendy.villegas@owens.com,Budget,East,2021-11-20
CUST_033036,Corey,Clark,corey.clark@sanchez-alvarez.com,Budget,West,2022-04-11
CUST_033037,Todd,Vargas,todd.vargas@thompson.com,Standard,Central,2021-06-21
CUST_033038,Catherine,Valdez,catherine.valdez@hull.org,Standard,West,2021-08-18
CUST_033039,Raymond,Harvey,raymond.harvey@williams.net,Standard,Central,2021-05-17
CUST_033040,Joseph,Kerr,joseph.kerr@reed.com,Premium,South,2022-10-03
CUST_033041,Sara,Mcdaniel,sara.mcdaniel@mccoy-cook.com,Budget,North,2023-04-13
CUST_033042,Kristin,Perkins,kristin.perkins@jones-henderson.org,Standard,South,2021-10-18
CUST_033043,Paul,Smith,paul.smith@welch-nguyen.org,Standard,West,2023-12-20
CUST_033044,Philip,Reid,philip.reid@coleman.net,Standard,North,2021-11-13
CUST_033045,Joseph,Wilson,joseph.wilson@brown-tran.com,Standard,Central,2023-04-23
CUST_033046,William,Murphy,william.murphy@wilson.com,Budget,North,2021-02-17
CUST_033047,Rachel,Jimenez,rachel.jimenez@johnson.com,Standard,West,2023-02-25
CUST_033048,Erika,Martinez,erika.martinez@taylor.com,Standard,South,2023-02-26
CUST_033049,Ray,Ramos,ray.ramos@herrera.com,Premium,East,2022-07-04
CUST_033050,Jacob,Hernandez,jacob.hernandez@martinez.com,Standard,North,2023-09-27
CUST_033051,Katrina,Bowman,katrina.bowman@hall-mata.com,Standard,Central,2021-05-22
CUST_033052,Benjamin,Wood,benjamin.wood@ramirez-bradley.com,Premium,North,2023-10-08
CUST_033053,Sean,Mckee,sean.mckee@fisher-cooper.org,Standard,South,2024-05-04
CUST_033054,Nancy,Robinson,nancy.robinson@arnold-mendoza.org,Standard,North,2023-06-21
CUST_033055,Joanna,Travis,joanna.travis@escobar-woods.com,Standard,Central,2023-12-27
CUST_033056,Jamie,Armstrong,jamie.armstrong@jones.com,Budget,East,2023-07-27
CUST_033057,John,Collins,john.collins@gibson-williams.com,Standard,Central,2022-12-16
CUST_033058,Kenneth,Vargas,kenneth.vargas@coleman-erickson.info,Premium,North,2022-12-23
CUST_033059,Gina,Hardy,gina.hardy@hendricks.net,Standard,East,2022-05-23
CUST_033060,Tina,Spencer,tina.spencer@hart-garcia.com,Standard,North,2021-12-07
CUST_033061,Curtis,Walsh,curtis.walsh@lee.org,Budget,West,2021-05-03
CUST_033062,Clayton,Meyer,clayton.meyer@gonzalez.com,Standard,Central,2021-09-05
CUST_033063,Sean,Anderson,sean.anderson@wilson.com,Standard,East,2022-06-04
CUST_033064,Johnny,Mccormick,johnny.mccormick@morris.net,Budget,Central,2021-12-17
CUST_033065,Sydney,Gonzalez,sydney.gonzalez@rogers.biz,Standard,North,2023-12-11
CUST_033066,Kyle,Rice,kyle.rice@mckenzie.com,Premium,North,2024-10-16
CUST_033067,Aaron,Webb,aaron.webb@diaz.com,Standard,West,2024-01-01
CUST_033068,David,Osborn,david.osborn@roach.biz,Premium,South,2021-11-27
CUST_033069,Crystal,Park,crystal.park@gray.com,Budget,East,2022-03-30
CUST_033070,Adam,Villegas,adam.villegas@smith.biz,Standard,Central,2021-11-25
CUST_033071,Daniel,Barber,daniel.barber@jacobson-jones.com,Standard,West,2024-06-21
CUST_033072,Curtis,York,curtis.york@kennedy-luna.net,Standard,East,2024-04-18
CUST_033073,Andrew,Brown,andrew.brown@chapman-vargas.org,Budget,North,2022-04-26
CUST_033074,Ryan,Morgan,ryan.morgan@gross.biz,Standard,West,2022-11-14
CUST_033075,Carrie,Green,carrie.green@hall.org,Budget,East,2023-09-13
CUST_033076,Katherine,Morales,katherine.morales@johnson.org,Budget,Central,2022-08-11
CUST_033077,Michael,Raymond,michael.raymond@solomon.com,Standard,Central,2022-08-25
CUST_033078,Becky,Cordova,becky.cordova@brewer.net,Budget,Central,2024-02-21
CUST_033079,Brenda,Gamble,brenda.gamble@brooks-huffman.biz,Budget,South,2023-07-05
CUST_033080,Thomas,Camacho,thomas.camacho@mathis.com,Standard,Central,2022-03-12
CUST_033081,Grace,Skinner,grace.skinner@york-hernandez.net,Budget,South,2023-12-29
CUST_033082,Eric,Hanson,eric.hanson@petersen.net,Premium,East,2021-10-02
CUST_033083,Theresa,Reeves,theresa.reeves@jimenez.com,Standard,East,2024-08-07
CUST_033084,Monica,Jenkins,monica.jenkins@peters.com,Premium,West,2023-02-16
CUST_033085,Todd,Henry,todd.henry@williams-smith.info,Standard,East,2022-06-07
CUST_033086,Jake,Ramirez,jake.ramirez@morrow.net,Standard,West,2021-06-26
CUST_033087,Kathleen,Neal,kathleen.neal@king.com,Standard,South,2021-03-14
CUST_033088,Brian,Shaw,brian.shaw@pearson.net,Premium,East,2021-01-16
CUST_033089,Caroline,Carrillo,caroline.carrillo@banks.biz,Standard,West,2023-09-10
CUST_033090,Daniel,Hurley,daniel.hurley@bell.com,Standard,South,2024-04-18
CUST_033091,Anthony,Johns,anthony.johns@williams.biz,Standard,Central,2022-11-03
CUST_033092,Jeanne,Wilson,jeanne.wilson@carter-cooper.org,Standard,North,2021-10-24
CUST_033093,Joshua,Martinez,joshua.martinez@ramos.biz,Standard,West,2022-04-21
CUST_033094,Kevin,Thomas,kevin.thomas@cain.com,Standard,West,2022-05-19
CUST_033095,Lori,Martin,lori.martin@doyle.net,Standard,East,2023-02-11
CUST_033096,Catherine,Perez,catherine.perez@rose-baxter.org,Standard,South,2022-09-27
CUST_033097,Edward,Mccoy,edward.mccoy@hall-pitts.biz,Budget,South,2022-09-01
CUST_033098,Jeremy,Robinson,jeremy.robinson@collins.com,Budget,West,2024-06-27
CUST_033099,Donna,Smith,donna.smith@york-walker.org,Premium,North,2021-04-28
CUST_033100,Wendy,Ayala,wendy.ayala@cervantes.com,Budget,Central,2023-08-01
CUST_033101,Alice,White,alice.white@bailey-joseph.com,Budget,East,2021-05-13
CUST_033102,Linda,Dickerson,linda.dickerson@cabrera.info,Standard,West,2021-08-24
CUST_033103,Stephanie,Swanson,stephanie.swanson@dixon-williams.org,Premium,East,2021-03-11
CUST_033104,William,Roberts,william.roberts@adkins-dean.net,Budget,Central,2023-07-04
CUST_033105,Anthony,Jackson,anthony.jackson@callahan.info,Premium,East,2021-02-11
CUST_033106,Jacob,Johnson,jacob.johnson@salas.net,Standard,West,2024-10-22
CUST_033107,Michael,Ashley,michael.ashley@maynard.com,Standard,Central,2023-10-31
CUST_033108,Kent,Miller,kent.miller@hickman.com,Premium,South,2022-04-04
CUST_033109,Stacey,Sellers,stacey.sellers@schroeder-thompson.net,Budget,West,2021-11-18
CUST_033110,Melissa,Miller,melissa.miller@frazier.com,Budget,Central,2023-11-13
CUST_033111,Angela,Miller,angela.miller@thomas.com,Standard,West,2024-08-22
CUST_033112,Vincent,Austin,vincent.austin@buck.com,Standard,North,2023-08-10
CUST_033113,Rachel,Lozano,rachel.lozano@perkins.biz,Budget,Central,2022-12-30
CUST_033114,Jeffrey,Lyons,jeffrey.lyons@doyle.com,Standard,East,2022-10-03
CUST_033115,Angelica,Walton,angelica.walton@woods-black.com,Standard,South,2021-07-14
CUST_033116,Thomas,Matthews,thomas.matthews@koch.org,Standard,East,2022-03-30
CUST_033117,Roger,Monroe,roger.monroe@livingston.com,Premium,North,2023-08-16
CUST_033118,Donald,Ryan,donald.ryan@murphy.com,Budget,North,2022-10-19
CUST_033119,Anthony,Sanchez,anthony.sanchez@tyler.com,Standard,West,2023-07-23
CUST_033120,Jessica,Brown,jessica.brown@jordan.com,Standard,Central,2023-11-06
CUST_033121,Jason,Johnson,jason.johnson@barker-barron.info,Premium,West,2024-05-20
CUST_033122,Robert,Alvarez,robert.alvarez@herring.com,Standard,West,2022-01-30
CUST_033123,Maria,English,maria.english@torres.com,Standard,Central,2023-05-01
CUST_033124,Richard,Patton,richard.patton@williams-hendrix.com,Budget,Central,2022-02-23
CUST_033125,Brittney,Taylor,brittney.taylor@medina.biz,Standard,North,2022-09-07
CUST_033126,Paula,Reyes,paula.reyes@baker-scott.com,Budget,North,2021-08-08
CUST_033127,Maria,Long,maria.long@bowman.biz,Standard,West,2024-04-26
CUST_033128,Mike,Scott,mike.scott@hickman-riley.com,Premium,West,2023-10-18
CUST_033129,Darren,Conner,darren.conner@kelly.net,Standard,East,2022-08-28
CUST_033130,Tracy,Fowler,tracy.fowler@cruz.biz,Standard,West,2023-05-28
CUST_033131,Brianna,Smith,brianna.smith@roberts-andrade.info,Standard,North,2023-05-31
CUST_033132,Jackson,Reilly,jackson.reilly@woods.com,Standard,East,2021-09-10
CUST_033133,Joshua,Stewart,joshua.stewart@sanders.com,Standard,Central,2021-01-08
CUST_033134,Adam,Oneill,adam.oneill@cook.com,Standard,West,2022-01-14
CUST_033135,George,Schneider,george.schneider@rodriguez.net,Standard,East,2024-06-13
CUST_033136,Jeffrey,Lopez,jeffrey.lopez@pittman-cook.com,Premium,West,2021-09-22
CUST_033137,Brian,Malone,brian.malone@brooks-burns.biz,Standard,East,2022-04-29
CUST_033138,Sara,Hines,sara.hines@brown.com,Standard,South,2024-03-07
CUST_033139,Nicholas,Gallagher,nicholas.gallagher@newman-waters.com,Standard,West,2023-05-16
CUST_033140,Samuel,Perry,samuel.perry@hoffman-fuller.com,Budget,Central,2024-03-22
CUST_033141,David,Chambers,david.chambers@richards.net,Standard,Central,2023-06-15
CUST_033142,Briana,Aguilar,briana.aguilar@swanson.com,Standard,Central,2022-09-05
CUST_033143,Harry,Griffin,harry.griffin@mcdonald.net,Standard,East,2023-12-31
CUST_033144,Sara,Campbell,sara.campbell@thomas.info,Premium,South,2023-09-01
CUST_033145,Lori,George,lori.george@cochran-ayala.com,Premium,East,2021-10-29
CUST_033146,Patricia,Hayes,patricia.hayes@knight.com,Standard,West,2021-03-28
CUST_033147,Steven,Powers,steven.powers@wright.org,Budget,South,2024-02-07
CUST_033148,Kristen,Martin,kristen.martin@haney-newton.org,Budget,West,2023-06-03
CUST_033149,Tracy,Harris,tracy.harris@peck.biz,Standard,South,2023-10-04
CUST_033150,Erica,Martin,erica.martin@hester.net,Standard,East,2024-05-09
CUST_033151,Nathan,Adams,nathan.adams@hughes.com,Budget,South,2023-06-19
CUST_033152,Kevin,Harrington,kevin.harrington@lee.com,Budget,South,2022-06-26
CUST_033153,Briana,Moore,briana.moore@zimmerman.com,Premium,North,2021-03-10
CUST_033154,Elaine,Collins,elaine.collins@thompson-cox.com,Standard,North,2024-08-17
CUST_033155,Jeffrey,Johnson,jeffrey.johnson@newman.net,Standard,East,2023-02-06
CUST_033156,Scott,Mcneil,scott.mcneil@vang.com,Budget,North,2021-12-13
